HH_ID,Roll_ID,Roll_Type,Timestamp,TimeSinceLastPull,Total Sheets,Number of Pulls
B,12730,Big,1/24/2020 19:38,8271,3.829193332,1
D,11808,Big,1/24/2020 19:47,5767,14.42701037,3
D,11808,Big,1/24/2020 19:49,99,4.334035946,1
C,12144,Big,1/24/2020 20:21,6422,1.549984331,1
C,12144,Big,1/24/2020 20:37,987,8.154782006,3
C,12144,Big,1/24/2020 23:12,9231,1.633431688,1
C,12144,Big,1/24/2020 23:24,763,0.626174269,1
D,11808,Big,1/25/2020 1:20,19842,2.357973286,1
D,11808,Big,1/25/2020 1:44,1429,10.78331912,2
B,12730,Big,1/25/2020 2:28,24602,8.175073526,2
D,11808,Big,1/25/2020 2:59,4497,4.153048735,1
D,11808,Big,1/25/2020 3:00,38,8.434284735,1
B,12730,Big,1/25/2020 6:12,13421,3.800875293,1
B,12730,Big,1/25/2020 6:13,73,4.332824475,1
B,12730,Big,1/25/2020 7:42,5338,4.590731183,1
C,12144,Big,1/25/2020 8:43,33498,1.498129219,1
C,12144,Big,1/25/2020 8:46,233,1.367469806,1
C,12144,Big,1/25/2020 8:47,36,2.841280449,1
C,12144,Big,1/25/2020 8:48,40,0.614451704,1
C,12144,Big,1/25/2020 9:16,1708,4.147792917,1
B,12730,Big,1/25/2020 9:59,8231,9.945666526,2
D,11808,Big,1/25/2020 11:30,30622,3.243499911,2
B,12730,Big,1/25/2020 12:18,8327,4.815676796,1
D,11808,Big,1/25/2020 12:35,3905,13.43326406,2
D,11808,Big,1/25/2020 14:03,5288,18.94734722,4
C,12143,Big,1/25/2020 14:09,5055,3.567337998,1
C,12143,Big,1/25/2020 14:23,812,29.1902693,4
D,11808,Big,1/25/2020 14:46,2505,8.082623468,2
D,11808,Big,1/25/2020 14:55,542,1.589493838,1
B,12730,Big,1/25/2020 15:04,9946,5.599464535,1
D,11808,Big,1/25/2020 15:36,2469,2.928012288,1
D,11808,Big,1/25/2020 19:01,12308,12.25771333,2
C,12143,Big,1/25/2020 19:09,17163,3.532997778,1
D,11808,Big,1/25/2020 19:09,432,0.746960227,1
C,12143,Big,1/25/2020 19:25,955,38.61721543,4
B,12730,Big,1/25/2020 20:22,19091,10.60956231,1
D,11808,Big,1/25/2020 21:14,7525,5.582462364,2
B,12730,Big,1/25/2020 21:59,5797,4.750306257,1
D,11808,Big,1/25/2020 22:42,5236,17.03463402,3
B,12730,Big,1/26/2020 0:32,9209,5.523198906,1
D,11808,Big,1/26/2020 1:11,8940,4.663326185,1
D,11808,Big,1/26/2020 1:12,40,2.243807673,1
B,12730,Big,1/26/2020 4:40,14865,4.456312437,2
C,12143,Big,1/26/2020 5:29,36204,2.713454999,1
C,12143,Big,1/26/2020 5:30,54,4.646396465,1
C,12143,Big,1/26/2020 5:42,731,7.343255989,1
B,12730,Big,1/26/2020 6:16,5746,5.486514173,1
B,12730,Big,1/26/2020 6:18,126,6.245477656,1
B,12730,Big,1/26/2020 7:00,2520,10.60810151,1
B,12730,Big,1/26/2020 7:14,879,4.375817489,2
C,12143,Big,1/26/2020 8:48,11141,4.629295311,1
C,12143,Big,1/26/2020 8:50,139,4.62267551,1
C,12143,Big,1/26/2020 9:13,1358,27.97865148,4
B,12730,Big,1/26/2020 9:44,8995,18.13186013,3
B,12730,Big,1/26/2020 14:31,17167,8.600804642,1
C,12143,Big,1/26/2020 14:42,19731,4.575785249,1
C,12143,Big,1/26/2020 14:52,609,5.710422466,1
C,12143,Big,1/26/2020 15:05,789,35.17375371,4
C,12143,Big,1/26/2020 15:07,97,3.382811032,1
C,12143,Big,1/26/2020 18:25,11865,5.254749189,1
C,12143,Big,1/26/2020 18:51,1576,9.734915084,1
D,11807,Big,1/26/2020 19:13,30253,18.41985069,2
B,12730,Big,1/26/2020 19:14,16999,4.783185686,1
C,12143,Big,1/26/2020 20:55,7456,4.855803933,1
B,12730,Big,1/26/2020 20:56,6076,4.766590212,1
C,12143,Big,1/26/2020 21:10,883,4.84803486,1
B,12730,Big,1/26/2020 23:40,9863,2.502065918,2
D,11807,Big,1/27/2020 0:21,18454,3.125180149,1
D,11807,Big,1/27/2020 0:33,710,3.902337811,1
D,11807,Big,1/27/2020 0:34,39,14.01035226,2
D,11807,Big,1/27/2020 0:35,34,8.532552539,1
D,11807,Big,1/27/2020 1:30,3350,2.323198232,1
D,11807,Big,1/27/2020 1:39,536,6.573407692,1
D,11807,Big,1/27/2020 1:40,47,2.316854256,1
D,11807,Big,1/27/2020 1:43,153,16.93969662,2
D,11807,Big,1/27/2020 3:26,6220,10.73346833,1
B,12730,Big,1/27/2020 4:44,18227,4.492134,1
D,11807,Big,1/27/2020 6:04,9446,15.27100583,2
D,11807,Big,1/27/2020 6:20,974,-1.142774056,1
D,11807,Big,1/27/2020 6:23,156,9.130607794,3
B,12730,Big,1/27/2020 6:32,6519,8.444503774,1
B,12730,Big,1/27/2020 6:51,1108,5.189174758,2
D,11807,Big,1/27/2020 6:58,2105,27.23294815,3
D,11807,Big,1/27/2020 6:59,33,4.891661191,1
D,11807,Big,1/27/2020 7:09,579,2.255069442,1
B,12730,Big,1/27/2020 7:25,2055,7.132674375,1
B,12730,Big,1/27/2020 7:26,34,5.38520471,1
B,12730,Big,1/27/2020 8:59,5579,5.849392869,1
C,12143,Big,1/27/2020 9:45,45263,7.806340848,2
C,12143,Big,1/27/2020 9:49,224,2.968511515,1
C,12143,Big,1/27/2020 10:14,1535,9.25763551,1
B,12730,Big,1/27/2020 11:47,10079,5.096497537,1
B,12730,Big,1/27/2020 14:44,10655,6.040825737,1
C,12143,Big,1/27/2020 15:47,19959,2.217557234,1
C,12143,Big,1/27/2020 16:02,933,9.958527543,1
D,11807,Big,1/27/2020 16:39,34233,19.10127164,2
D,11807,Big,1/27/2020 16:41,62,8.575177787,1
C,12143,Big,1/27/2020 17:41,5923,4.415255064,1
C,12143,Big,1/27/2020 17:55,817,12.47394015,1
B,12730,Big,1/27/2020 18:40,14123,7.929895876,1
B,12730,Big,1/27/2020 18:52,752,5.25878489,1
C,12143,Big,1/27/2020 21:04,11362,5.851701144,2
D,11807,Big,1/27/2020 21:17,16606,18.55779405,3
C,12143,Big,1/27/2020 21:18,850,11.66809668,1
B,12730,Big,1/27/2020 22:58,14769,4.998993378,1
D,11807,Big,1/28/2020 0:42,12283,19.17819114,2
D,11807,Big,1/28/2020 0:43,51,8.443011612,1
D,11807,Big,1/28/2020 1:16,1968,3.297167351,1
D,11807,Big,1/28/2020 1:23,443,3.659152049,1
B,12730,Big,1/28/2020 1:54,10565,4.978720236,1
B,12730,Big,1/28/2020 5:02,11243,5.665141728,1
C,12143,Big,1/28/2020 5:11,28372,4.000036129,1
C,12143,Big,1/28/2020 5:12,38,2.542581374,1
C,12143,Big,1/28/2020 5:30,1069,7.614228693,1
B,12730,Big,1/28/2020 5:50,2870,5.873032159,1
B,12730,Big,1/28/2020 8:08,8301,9.80201305,1
B,12730,Big,1/28/2020 9:06,3496,5.333405846,1
D,11807,Big,1/28/2020 9:13,28177,11.67839415,1
C,12143,Big,1/28/2020 9:36,14762,5.78770973,1
C,12143,Big,1/28/2020 9:37,101,3.611342371,1
C,12143,Big,1/28/2020 9:41,203,3.606745287,2
C,12143,Big,1/28/2020 10:14,1981,22.97136874,4
D,11807,Big,1/28/2020 11:01,6495,4.003575884,2
D,11807,Big,1/28/2020 11:19,1064,9.440885569,2
D,11807,Big,1/28/2020 11:59,2381,15.90608817,2
D,11807,Big,1/28/2020 12:00,35,6.841024524,1
D,11807,Big,1/28/2020 12:00,36,11.84233645,2
D,11807,Big,1/28/2020 12:06,323,2.863330225,1
C,12143,Big,1/28/2020 15:02,17290,3.214006095,1
C,12143,Big,1/28/2020 15:26,1425,7.128904222,1
B,12730,Big,1/28/2020 18:18,33131,5.078763067,1
C,12143,Big,1/28/2020 19:00,12856,4.268516131,1
D,11807,Big,1/28/2020 19:05,25122,19.60575081,2
C,12143,Big,1/28/2020 19:17,1016,12.76582959,2
D,11807,Big,1/28/2020 21:17,7917,8.157532674,1
D,11807,Big,1/28/2020 21:18,56,15.18580672,2
D,11807,Big,1/28/2020 21:18,39,6.331611331,1
D,11807,Big,1/28/2020 21:22,230,10.51958655,2
D,11807,Big,1/28/2020 21:23,34,7.688068144,1
B,12730,Big,1/28/2020 22:07,13735,14.42064367,2
D,11807,Big,1/28/2020 23:24,7234,25.00538496,3
D,11807,Big,1/29/2020 0:28,3857,3.108916747,1
D,11807,Big,1/29/2020 0:38,592,0.34520534,1
D,11807,Big,1/29/2020 1:06,1674,8.604849533,1
D,11807,Big,1/29/2020 2:08,3713,9.260965963,1
B,12730,Big,1/29/2020 3:08,18005,4.08667116,1
C,12143,Big,1/29/2020 3:12,28477,4.595241192,1
C,12143,Big,1/29/2020 3:16,222,3.176769712,1
C,12143,Big,1/29/2020 3:36,1204,6.694285592,1
B,12730,Big,1/29/2020 5:45,9469,6.327438804,1
B,12730,Big,1/29/2020 5:47,93,4.721927104,1
D,11807,Big,1/29/2020 6:06,14303,20.45994046,4
D,11807,Big,1/29/2020 6:26,1186,5.418655798,2
D,11807,Big,1/29/2020 7:02,2144,8.106745168,1
D,11807,Big,1/29/2020 7:03,35,16.13405272,2
D,11807,Big,1/29/2020 7:08,305,1.674539355,1
C,12143,Big,1/29/2020 9:16,20419,4.922012224,1
C,12143,Big,1/29/2020 9:24,435,5.263585867,2
C,12143,Big,1/29/2020 9:26,89,4.203421417,1
C,12143,Big,1/29/2020 9:58,1937,10.13093876,1
C,12143,Big,1/29/2020 10:05,438,2.787938041,1
C,12143,Big,1/29/2020 12:36,9073,1.39286572,1
D,11807,Big,1/29/2020 13:51,24196,28.29133055,3
C,12143,Big,1/29/2020 14:09,5550,3.478946342,1
C,12143,Big,1/29/2020 14:31,1322,36.59420249,3
C,12143,Big,1/29/2020 15:41,4160,2.055923748,1
B,12730,Big,1/29/2020 16:22,38078,4.701653962,1
B,12730,Big,1/29/2020 16:39,1031,8.677857186,1
C,12143,Big,1/29/2020 17:33,6727,5.132568963,2
C,12143,Big,1/29/2020 17:43,606,1.708557779,1
C,12143,Big,1/29/2020 17:48,332,20.73807434,3
C,12143,Big,1/29/2020 17:49,41,6.078403925,3
C,12143,Big,1/29/2020 17:51,102,4.043994532,1
D,11807,Big,1/29/2020 18:12,15645,18.78578942,2
B,12730,Big,1/29/2020 18:29,6583,12.11916909,2
C,12143,Big,1/29/2020 19:15,5020,2.692318687,1
C,12143,Big,1/29/2020 19:30,930,33.40574103,3
C,12143,Big,1/29/2020 20:09,2283,2.321185791,1
B,12730,Big,1/29/2020 20:50,8488,6.334114853,1
D,11807,Big,1/29/2020 22:37,15874,20.91481709,2
D,11807,Big,1/29/2020 22:39,84,2.601112534,1
D,11807,Big,1/29/2020 23:48,4134,2.5981704,1
D,11807,Big,1/29/2020 23:53,339,2.91942493,1
D,11807,Big,1/29/2020 23:54,38,8.73593296,1
D,11807,Big,1/29/2020 23:54,32,7.737139586,1
B,12730,Big,1/30/2020 1:13,15759,5.212788628,1
D,11807,Big,1/30/2020 2:00,7512,8.993196076,1
B,12730,Big,1/30/2020 5:03,13817,5.401831013,1
B,12730,Big,1/30/2020 6:42,5904,0.430905268,1
C,12143,Big,1/30/2020 8:10,43308,8.271560917,2
C,12143,Big,1/30/2020 8:12,61,0.990656535,1
C,12143,Big,1/30/2020 8:39,1610,8.568358959,1
D,11807,Big,1/30/2020 10:18,29928,22.64261123,4
C,12143,Big,1/30/2020 10:21,6127,5.585586207,1
C,12143,Big,1/30/2020 10:24,161,2.623914072,1
D,11807,Big,1/30/2020 10:40,1279,-0.317301038,1
D,11807,Big,1/30/2020 10:42,98,10.44666164,2
C,12143,Big,1/30/2020 10:45,1260,27.69738725,4
D,11807,Big,1/30/2020 11:05,1388,1.894014438,1
D,11807,Big,1/30/2020 11:38,1978,26.34243234,4
D,11807,Big,1/30/2020 11:39,41,8.398323085,1
D,11807,Big,1/30/2020 11:51,730,2.481956107,1
C,12143,Big,1/30/2020 13:59,11612,4.530064812,1
C,12143,Big,1/30/2020 14:22,1415,7.744862688,1
C,12143,Big,1/30/2020 16:49,8796,3.862501642,1
C,12143,Big,1/30/2020 16:54,302,3.213694575,1
C,12143,Big,1/30/2020 17:02,501,8.014124194,1
C,12143,Big,1/30/2020 17:05,199,3.517112418,1
B,12730,Big,1/30/2020 18:21,41961,5.370800694,1
B,12730,Big,1/30/2020 19:30,4122,6.619890168,1
D,11807,Big,1/30/2020 19:51,28778,2.788683851,1
D,11807,Big,1/30/2020 19:53,141,29.81947873,4
D,11807,Big,1/30/2020 20:03,567,1.830298849,1
C,12143,Big,1/30/2020 20:06,10855,3.830505935,1
C,12143,Big,1/30/2020 20:07,48,3.187031486,1
C,12143,Big,1/30/2020 20:23,932,5.089688442,2
B,12730,Big,1/30/2020 20:33,3788,1.697003955,2
B,12730,Big,1/30/2020 20:53,1214,3.172831905,1
D,11807,Big,1/30/2020 23:23,11978,1.828643898,1
B,12730,Big,1/31/2020 0:17,12264,5.055016694,1
D,11807,Big,1/31/2020 1:05,6129,10.93710943,1
C,12143,Big,1/31/2020 4:06,27821,0.63538358,2
C,12143,Big,1/31/2020 4:22,956,5.710177469,1
C,12143,Big,1/31/2020 4:38,957,3.165884898,1
C,12143,Big,1/31/2020 4:42,244,3.161287814,1
B,12730,Big,1/31/2020 4:47,16198,4.819543757,1
B,12730,Big,1/31/2020 6:00,4357,5.626694961,1
D,11807,Big,1/31/2020 9:36,30652,3.632463541,1
D,11807,Big,1/31/2020 9:36,33,3.625843739,1
D,11807,Big,1/31/2020 9:42,326,15.63549405,2
D,11807,Big,1/31/2020 9:43,49,12.8354554,3
D,11807,Big,1/31/2020 10:00,1039,-1.190410126,1
D,11807,Big,1/31/2020 10:03,137,9.206439677,2
C,12143,Big,1/31/2020 10:22,20400,9.767927559,4
C,12143,Big,1/31/2020 10:30,431,3.455419546,1
D,11807,Big,1/31/2020 10:37,2042,1.776788786,2
C,12143,Big,1/31/2020 10:54,1420,30.84846468,4
D,11807,Big,1/31/2020 10:58,1255,22.65522293,3
D,11807,Big,1/31/2020 10:59,45,6.131393165,1
D,11807,Big,1/31/2020 11:00,33,11.91238629,2
D,11807,Big,1/31/2020 11:00,37,5.782877925,1
D,11807,Big,1/31/2020 11:05,303,2.596295871,1
C,12143,Big,1/31/2020 14:49,14093,4.017341719,1
C,12143,Big,1/31/2020 14:52,188,3.701419806,1
C,12143,Big,1/31/2020 14:59,413,2.463935537,1
C,12143,Big,1/31/2020 15:15,964,27.51654336,3
B,12730,Big,1/31/2020 16:00,36006,3.525540769,1
C,12143,Big,1/31/2020 16:23,4059,1.214314964,1
D,11807,Big,1/31/2020 18:07,25320,2.304692535,1
B,12730,Big,1/31/2020 19:03,10981,5.572081599,1
C,12143,Big,1/31/2020 19:03,9589,6.060541819,1
C,12143,Big,1/31/2020 19:24,1268,26.73999361,4
C,12143,Big,1/31/2020 20:28,3781,3.867936477,1
C,12143,Big,1/31/2020 20:55,1651,30.07880567,4
D,11807,Big,1/31/2020 21:49,13316,4.026132426,1
D,11807,Big,1/31/2020 21:50,33,2.870292374,1
D,11807,Big,1/31/2020 22:20,1807,7.155618692,1
D,11807,Big,1/31/2020 22:21,74,7.980182569,2
D,11807,Big,1/31/2020 23:24,3780,26.80703478,4
D,11807,Big,1/31/2020 23:25,36,7.264350013,1
B,12730,Big,1/31/2020 23:37,16411,4.720154793,1
D,11807,Big,1/31/2020 23:38,730,2.507342289,1
B,12730,Big,2/1/2020 1:23,6379,5.10302053,1
C,12143,Big,2/1/2020 3:03,22031,4.674847551,1
C,12143,Big,2/1/2020 3:08,284,2.624430027,1
C,12143,Big,2/1/2020 3:17,565,5.818735182,2
B,12730,Big,2/1/2020 3:45,8520,3.85907979,1
D,11807,Big,2/1/2020 5:48,22210,10.54550437,1
B,12730,Big,2/1/2020 7:14,12562,4.850906148,1
B,12730,Big,2/1/2020 8:03,2913,4.824426943,1
C,12143,Big,2/1/2020 9:26,22134,3.772317123,1
C,12143,Big,2/1/2020 9:29,154,0.86943142,4
C,12143,Big,2/1/2020 9:56,1629,8.671558637,1
B,12730,Big,2/1/2020 10:25,8509,4.598561912,1
B,12730,Big,2/1/2020 10:33,490,8.92685096,1
D,11807,Big,2/1/2020 11:05,19025,10.75399242,1
D,11807,Big,2/1/2020 13:13,7718,20.21280716,2
C,12143,Big,2/1/2020 13:19,12173,3.744826558,1
C,12143,Big,2/1/2020 13:42,1343,27.13020981,4
D,11807,Big,2/1/2020 15:13,7188,30.11352448,3
D,11807,Big,2/1/2020 15:14,34,15.36786749,2
D,11807,Big,2/1/2020 16:07,3125,3.423306479,1
B,12730,Big,2/1/2020 16:08,20134,4.919137156,1
D,11807,Big,2/1/2020 16:17,652,3.940315137,1
D,11807,Big,2/1/2020 16:29,701,-2.100214223,1
D,11807,Big,2/1/2020 16:31,133,9.949814178,2
D,11807,Big,2/1/2020 16:36,285,1.825620099,1
C,12143,Big,2/1/2020 17:05,12161,3.680283494,1
C,12143,Big,2/1/2020 17:22,1055,9.30736623,1
B,12730,Big,2/1/2020 17:57,6499,5.670203931,1
D,11807,Big,2/1/2020 18:20,6227,25.32216139,3
D,11807,Big,2/1/2020 18:21,47,13.76436336,2
B,12730,Big,2/1/2020 18:31,2077,5.244401426,1
C,12143,Big,2/1/2020 18:45,4987,3.933455205,1
B,12730,Big,2/1/2020 18:46,879,12.48795802,1
B,12730,Big,2/1/2020 18:55,511,4.372293421,1
C,12143,Big,2/1/2020 19:37,3068,2.80409436,1
B,12730,Big,2/1/2020 19:46,3062,5.478229688,1
C,12143,Big,2/1/2020 19:52,924,6.990123655,1
D,11807,Big,2/1/2020 20:59,9472,28.36944692,4
B,12730,Big,2/1/2020 21:22,5776,4.878647119,1
B,12730,Big,2/2/2020 0:19,10607,4.475784066,1
D,11807,Big,2/2/2020 0:44,13440,10.64126704,1
D,11807,Big,2/2/2020 0:45,31,6.883502127,1
B,12730,Big,2/2/2020 5:52,20032,6.110967512,1
B,12730,Big,2/2/2020 8:18,8758,5.145804243,2
C,12143,Big,2/2/2020 8:30,45490,4.18028294,1
C,12143,Big,2/2/2020 8:31,32,2.781108938,1
C,12143,Big,2/2/2020 8:32,59,2.22157725,1
C,12143,Big,2/2/2020 9:02,1811,6.923465932,1
D,11807,Big,2/2/2020 9:22,31022,22.84530318,4
D,11807,Big,2/2/2020 9:46,1434,5.767748651,2
D,11807,Big,2/2/2020 10:43,3404,19.03459013,3
D,11807,Big,2/2/2020 10:44,45,4.242236495,1
D,11807,Big,2/2/2020 10:49,280,1.880657474,1
B,12730,Big,2/2/2020 11:01,9738,7.832310595,1
B,12730,Big,2/2/2020 11:04,206,6.491912749,1
B,12730,Big,2/2/2020 12:36,5523,7.321002322,2
C,12143,Big,2/2/2020 13:00,14298,4.967104755,1
C,12143,Big,2/2/2020 13:02,108,2.753066724,1
C,12143,Big,2/2/2020 13:15,776,29.71028338,3
B,12730,Big,2/2/2020 14:02,5131,6.364481571,2
B,12730,Big,2/2/2020 14:39,2234,7.349928258,1
C,12143,Big,2/2/2020 16:22,11210,1.619568502,1
B,12730,Big,2/2/2020 17:08,8934,4.336456715,1
B,12730,Big,2/2/2020 19:27,8311,5.508739186,2
D,11807,Big,2/2/2020 20:15,33955,7.493208558,1
D,11807,Big,2/2/2020 20:16,80,6.750059044,1
B,12730,Big,2/2/2020 23:08,13256,5.121690102,1
D,11807,Big,2/2/2020 23:42,12324,2.550253638,1
D,11807,Big,2/2/2020 23:48,390,3.930360016,1
D,11807,Big,2/2/2020 23:49,65,10.11100364,2
D,11807,Big,2/2/2020 23:50,40,6.387936434,1
B,12730,Big,2/3/2020 0:12,3861,1.698035865,1
B,12730,Big,2/3/2020 0:16,266,4.898307498,1
D,11807,Big,2/3/2020 2:40,10188,7.482369714,2
B,12730,Big,2/3/2020 4:38,15726,4.859646018,1
B,12730,Big,2/3/2020 5:48,4205,4.158319697,1
D,11807,Big,2/3/2020 6:05,12296,17.04171296,3
B,12730,Big,2/3/2020 6:17,1690,7.739858362,1
D,11807,Big,2/3/2020 6:26,1221,9.744891844,2
D,11807,Big,2/3/2020 7:01,2073,2.422316781,1
D,11807,Big,2/3/2020 7:02,49,2.416754309,1
D,11807,Big,2/3/2020 7:03,49,25.14715148,3
D,11807,Big,2/3/2020 7:04,44,3.633388367,1
D,11807,Big,2/3/2020 7:09,308,2.982226512,1
C,12143,Big,2/3/2020 10:46,66210,5.386609254,1
C,12143,Big,2/3/2020 10:46,34,2.417974969,1
C,12143,Big,2/3/2020 10:57,648,3.48605668,1
C,12143,Big,2/3/2020 11:13,989,8.281552277,1
B,12730,Big,2/3/2020 13:51,27244,4.075572178,1
B,12730,Big,2/3/2020 15:33,6118,3.885518435,1
C,12143,Big,2/3/2020 15:44,16232,1.863913811,1
C,12143,Big,2/3/2020 15:45,49,2.393150714,2
C,12143,Big,2/3/2020 16:00,921,26.07889772,4
B,12730,Big,2/3/2020 16:06,2000,3.698774593,1
B,12730,Big,2/3/2020 16:14,492,3.833663324,1
B,12730,Big,2/3/2020 17:56,6094,4.281220313,1
C,12143,Big,2/3/2020 18:04,7397,4.172478173,1
C,12143,Big,2/3/2020 18:23,1131,7.791676692,2
B,12730,Big,2/3/2020 20:20,8632,2.835528684,1
C,12143,Big,2/3/2020 21:01,9446,3.62195677,1
C,12143,Big,2/3/2020 21:14,774,3.870669309,1
D,11807,Big,2/3/2020 22:04,53713,19.37333467,3
D,11807,Big,2/3/2020 22:13,550,1.66624946,1
B,12730,Big,2/3/2020 23:12,10333,3.445418998,1
C,12143,Big,2/3/2020 23:35,8504,3.346213375,1
D,11807,Big,2/3/2020 23:45,5478,1.871013873,1
C,12143,Big,2/3/2020 23:49,829,8.9704205,1
D,11807,Big,2/4/2020 0:28,2618,1.867290235,1
B,12730,Big,2/4/2020 0:31,4763,9.5901091,2
D,11807,Big,2/4/2020 0:42,799,4.961236173,1
D,11807,Big,2/4/2020 0:43,101,12.49062919,2
B,12730,Big,2/4/2020 4:52,15644,5.33573576,1
B,12730,Big,2/4/2020 5:42,3012,-0.303382148,1
B,12730,Big,2/4/2020 5:45,167,5.432744515,1
D,11816,Big,2/4/2020 6:47,21984,9.98742265,2
C,12143,Big,2/4/2020 8:44,32104,4.8460738,2
C,12143,Big,2/4/2020 8:53,473,2.798036485,1
C,12143,Big,2/4/2020 8:59,354,5.832465322,1
C,12143,Big,2/4/2020 9:00,72,3.538289835,1
C,12143,Big,2/4/2020 9:42,2561,3.781026165,1
C,12143,Big,2/4/2020 9:54,705,21.72597912,2
C,12143,Big,2/4/2020 9:55,62,7.164670082,1
D,11807,Big,2/4/2020 10:07,33796,7.694576538,1
D,11807,Big,2/4/2020 10:30,1427,2.214988276,2
D,11807,Big,2/4/2020 10:49,1087,9.998022994,2
D,11807,Big,2/4/2020 11:32,2568,19.65126466,3
D,11807,Big,2/4/2020 11:32,32,5.612878289,1
D,11807,Big,2/4/2020 11:40,425,1.734066731,1
C,12143,Big,2/4/2020 13:33,13039,3.690693457,1
C,12143,Big,2/4/2020 13:53,1240,31.31298653,3
C,12143,Big,2/4/2020 13:55,64,1.916698616,1
C,12143,Big,2/4/2020 16:16,8457,4.778874703,1
C,12143,Big,2/4/2020 16:37,1248,28.05410262,3
D,11816,Big,2/4/2020 18:12,41114,0.398899285,1
D,11816,Big,2/4/2020 18:13,51,-0.398899285,1
D,11816,Big,2/4/2020 18:39,1566,0.398899285,1
D,11807,Big,2/4/2020 18:55,26105,15.62775744,3
D,11816,Big,2/4/2020 19:06,1630,22.66126944,1
D,11816,Big,2/4/2020 19:16,579,0.396232976,1
D,11816,Big,2/4/2020 19:24,457,20.54076694,3
C,12143,Big,2/4/2020 19:28,10293,3.722331674,1
C,12143,Big,2/4/2020 19:46,1077,32.51999268,3
D,11816,Big,2/4/2020 19:51,1638,0.393382784,1
D,11816,Big,2/4/2020 19:57,335,0.393336813,1
D,11807,Big,2/4/2020 20:30,5724,13.46707101,3
B,12730,Big,2/4/2020 21:29,56636,3.58873067,1
D,11816,Big,2/4/2020 23:59,14521,-0.393336813,1
D,11816,Big,2/5/2020 0:00,78,16.48056525,2
D,11807,Big,2/5/2020 0:42,15077,2.960318972,1
D,11807,Big,2/5/2020 0:52,589,12.63156607,2
D,11807,Big,2/5/2020 0:53,56,6.143754999,1
D,11807,Big,2/5/2020 1:05,720,3.231061821,1
B,12730,Big,2/5/2020 1:35,14725,3.562251464,1
B,12730,Big,2/5/2020 1:49,869,3.829224704,1
D,11807,Big,2/5/2020 3:12,7614,8.720207152,1
B,12730,Big,2/5/2020 3:44,6918,4.52499883,1
B,12730,Big,2/5/2020 5:47,7383,3.761095914,1
B,12730,Big,2/5/2020 5:55,453,4.158406772,2
D,11807,Big,2/5/2020 6:18,11200,7.911125173,1
D,11816,Big,2/5/2020 6:47,24408,15.23077107,4
B,12730,Big,2/5/2020 6:57,3733,5.390425921,1
C,12143,Big,2/5/2020 7:35,42511,3.831108965,1
C,12143,Big,2/5/2020 7:36,47,2.696313284,1
C,12143,Big,2/5/2020 7:57,1276,8.494653098,1
C,12143,Big,2/5/2020 10:10,7941,3.334879128,1
C,12143,Big,2/5/2020 10:10,35,2.881861884,1
C,12143,Big,2/5/2020 10:40,1759,32.47574872,3
D,11816,Big,2/5/2020 12:49,21657,9.726538114,1
D,11807,Big,2/5/2020 13:53,27310,20.30262663,3
D,11807,Big,2/5/2020 14:34,2441,3.714440374,1
D,11807,Big,2/5/2020 14:48,824,9.354538812,2
C,12143,Big,2/5/2020 16:09,19741,6.202132561,2
B,12730,Big,2/5/2020 16:27,34216,4.766744354,2
C,12143,Big,2/5/2020 16:28,1098,8.702564081,2
D,11807,Big,2/5/2020 17:23,9255,13.43761451,4
D,11807,Big,2/5/2020 17:24,51,4.03534769,1
B,12730,Big,2/5/2020 18:22,6868,2.917617468,1
D,11816,Big,2/5/2020 18:38,20962,8.148088098,1
C,12143,Big,2/5/2020 19:18,10196,2.953908472,1
B,12730,Big,2/5/2020 19:21,3538,6.728934096,1
C,12143,Big,2/5/2020 19:37,1179,5.880786089,1
D,11807,Big,2/5/2020 20:34,11421,12.24834338,3
D,11816,Big,2/5/2020 20:38,7218,3.485831692,3
D,11816,Big,2/5/2020 20:44,337,6.96049247,1
C,12143,Big,2/5/2020 21:48,7836,4.386937568,1
B,12730,Big,2/5/2020 21:52,9035,2.985250855,1
C,12143,Big,2/5/2020 22:12,1414,12.01098455,2
D,11816,Big,2/5/2020 22:56,7914,3.860504343,1
D,11816,Big,2/5/2020 22:56,31,0.385797595,1
D,11807,Big,2/6/2020 0:49,15294,2.667449004,1
D,11807,Big,2/6/2020 0:56,420,3.276741697,1
D,11807,Big,2/6/2020 0:57,36,7.873398797,2
D,11807,Big,2/6/2020 0:58,34,9.260166081,1
D,11807,Big,2/6/2020 1:41,2607,6.57327141,1
B,12730,Big,2/6/2020 1:46,14085,3.901107961,1
B,12730,Big,2/6/2020 5:30,13394,3.597312075,1
B,12730,Big,2/6/2020 6:12,2554,3.695148306,1
D,11816,Big,2/6/2020 7:02,29122,8.091130223,2
D,11816,Big,2/6/2020 7:29,1648,0.384786236,1
C,12143,Big,2/6/2020 9:08,39390,6.151896705,1
C,12143,Big,2/6/2020 9:28,1185,3.264094306,1
C,12143,Big,2/6/2020 9:52,1459,10.52703004,1
D,11807,Big,2/6/2020 10:06,30262,19.32810695,4
D,11807,Big,2/6/2020 10:27,1251,7.335734087,2
D,11807,Big,2/6/2020 10:28,46,3.343798016,1
D,11807,Big,2/6/2020 11:05,2248,26.31655241,4
D,11807,Big,2/6/2020 11:16,601,2.328286397,1
C,12143,Big,2/6/2020 11:39,6397,6.216587958,1
