Bruh,HH_ID,Roll_ID,Roll_Type,Timestamp,Time_since_last_pull,Sheets,Time Rank
,D,11808,Big,1/23/2020 10:43,14,3.906348094,2786
,D,11808,Big,1/23/2020 11:01,1125,4.469567726,2787
,D,11808,Big,1/23/2020 11:02,24,5.600879899,2788
,D,11808,Big,1/23/2020 11:43,2469,7.471260457,2789
,D,11808,Big,1/23/2020 11:43,23,8.345171601,2790
,D,11808,Big,1/23/2020 11:44,60,7.135571081,2791
,D,11808,Big,1/23/2020 11:46,100,6.51350877,2792
,D,11808,Big,1/23/2020 11:50,262,1.29594404,2793
,D,11808,Big,1/23/2020 11:52,96,2.400777007,2794
,B,12730,Big,1/23/2020 16:55,40309,1.121453861,2795
,B,12730,Big,1/23/2020 18:52,7038,7.550574761,2796
,B,12730,Big,1/23/2020 18:53,18,7.517062016,2797
,B,12730,Big,1/23/2020 19:26,1991,4.438741298,2798
,D,11808,Big,1/23/2020 19:46,28469,9.343408459,2799
,D,11808,Big,1/23/2020 19:46,6,8.684569472,2800
,C,12144,Big,1/23/2020 19:47,35209,1.316191763,2801
,C,12144,Big,1/23/2020 19:47,18,2.621212612,2802
,C,12144,Big,1/23/2020 19:50,172,0.725471291,2803
,C,12144,Big,1/23/2020 20:08,1079,4.902726109,2804
,D,11808,Big,1/23/2020 20:18,1887,9.11130167,2805
,D,11808,Big,1/23/2020 20:18,7,8.991731506,2806
,C,12144,Big,1/23/2020 22:33,8671,2.28877689,2807
,C,12144,Big,1/23/2020 22:44,705,2.418930624,2808
,C,12144,Big,1/23/2020 22:44,1,0.141876299,2809
,B,12730,Big,1/23/2020 23:23,14247,4.979516883,2810
,D,11808,Big,1/24/2020 0:26,14896,6.795351145,2811
,D,11808,Big,1/24/2020 0:26,6,6.210571187,2812
,D,11808,Big,1/24/2020 0:27,9,5.980936548,2813
,D,11808,Big,1/24/2020 0:27,32,5.924622265,2814
,D,11808,Big,1/24/2020 0:28,27,4.197394914,2815
,D,11808,Big,1/24/2020 0:32,254,4.168663136,2816
,D,11808,Big,1/24/2020 2:12,6042,9.233543552,2817
,B,12730,Big,1/24/2020 4:25,18097,4.964622329,2818
,B,12730,Big,1/24/2020 5:46,4864,4.675133652,2819
,C,12144,Big,1/24/2020 6:51,29168,1.698929864,2820
,C,12144,Big,1/24/2020 6:56,351,2.957198364,2821
,C,12144,Big,1/24/2020 7:11,875,2.099872418,2822
,C,12144,Big,1/24/2020 7:11,4,5.411260989,2823
,D,11808,Big,1/24/2020 10:12,28795,7.638308769,2824
,D,11808,Big,1/24/2020 10:12,6,7.696012454,2825
,D,11808,Big,1/24/2020 10:13,16,3.175411682,2826
,C,12144,Big,1/24/2020 10:26,11671,1.650936303,2827
,C,12144,Big,1/24/2020 10:26,20,1.233857983,2828
,C,12144,Big,1/24/2020 10:27,42,0.410458519,2829
,C,12144,Big,1/24/2020 10:27,2,0.136727565,2830
,D,11808,Big,1/24/2020 10:39,1578,4.100544622,2831
,D,11808,Big,1/24/2020 10:39,17,5.470890039,2832
,C,12144,Big,1/24/2020 10:50,1420,5.835796862,2833
,D,11808,Big,1/24/2020 11:41,3716,6.490733193,2834
,D,11808,Big,1/24/2020 11:41,6,5.49894253,2835
,D,11808,Big,1/24/2020 11:42,9,6.190119572,2836
,D,11808,Big,1/24/2020 11:42,11,5.816448004,2837
,D,11808,Big,1/24/2020 11:42,16,5.453533613,2838
,D,11808,Big,1/24/2020 11:47,303,1.317019239,2839
,B,12730,Big,1/24/2020 17:20,41635,4.661848078,2840
,C,12144,Big,1/24/2020 18:07,26187,2.417653717,2841
,D,11808,Big,1/24/2020 18:11,23058,3.058564074,2842
,C,12144,Big,1/24/2020 18:12,336,1.4701227,2843
,C,12144,Big,1/24/2020 18:34,1276,4.376993266,2844
,C,12144,Big,1/24/2020 18:34,9,4.06611787,2845
,C,12144,Big,1/24/2020 18:34,9,2.858831035,2846
,B,12730,Big,1/24/2020 19:38,8271,3.829193332,2847
,D,11808,Big,1/24/2020 19:47,5767,5.769751903,2848
,D,11808,Big,1/24/2020 19:48,7,2.714865496,2849
,D,11808,Big,1/24/2020 19:48,9,5.942392972,2850
,D,11808,Big,1/24/2020 19:49,99,4.334035946,2851
,C,12144,Big,1/24/2020 20:21,6422,1.549984331,2852
,C,12144,Big,1/24/2020 20:37,987,2.184479322,2853
,C,12144,Big,1/24/2020 20:38,8,0.895629935,2854
,C,12144,Big,1/24/2020 20:38,10,5.074672749,2855
,C,12144,Big,1/24/2020 23:12,9231,1.633431688,2856
,C,12144,Big,1/24/2020 23:24,763,0.626174269,2857
,D,11808,Big,1/25/2020 1:20,19842,2.357973286,2858
,D,11808,Big,1/25/2020 1:44,1429,4.539316315,2859
,D,11808,Big,1/25/2020 1:44,7,6.24400281,2860
,B,12730,Big,1/25/2020 2:28,24602,4.637621443,2861
,B,12730,Big,1/25/2020 2:28,14,3.537452083,2862
,D,11808,Big,1/25/2020 2:59,4497,4.153048735,2863
,D,11808,Big,1/25/2020 3:00,38,8.434284735,2864
,B,12730,Big,1/25/2020 6:12,13421,3.800875293,2865
,B,12730,Big,1/25/2020 6:13,73,4.332824475,2866
,B,12730,Big,1/25/2020 7:42,5338,4.590731183,2867
,C,12144,Big,1/25/2020 8:43,33498,1.498129219,2868
,C,12144,Big,1/25/2020 8:46,233,1.367469806,2869
,C,12144,Big,1/25/2020 8:47,36,2.841280449,2870
,C,12144,Big,1/25/2020 8:48,40,0.614451704,2871
,C,12144,Big,1/25/2020 9:16,1708,4.147792917,2872
,B,12730,Big,1/25/2020 9:59,8231,5.65256086,2873
,B,12730,Big,1/25/2020 9:59,9,4.293105666,2874
,D,11808,Big,1/25/2020 11:30,30622,2.597098471,2875
,D,11808,Big,1/25/2020 11:30,2,0.64640144,2876
,B,12730,Big,1/25/2020 12:18,8327,4.815676796,2877
,D,11808,Big,1/25/2020 12:35,3905,7.161177928,2878
,D,11808,Big,1/25/2020 12:35,9,6.272086129,2879
,D,11808,Big,1/25/2020 14:03,5288,5.302075369,2880
,D,11808,Big,1/25/2020 14:03,7,4.855851534,2881
,D,11808,Big,1/25/2020 14:04,8,5.138005429,2882
,D,11808,Big,1/25/2020 14:04,24,3.651414891,2883
,C,12143,Big,1/25/2020 14:09,5055,3.567337998,2884
,C,12143,Big,1/25/2020 14:23,812,13.44300553,2885
,C,12143,Big,1/25/2020 14:23,10,9.457184666,2886
,C,12143,Big,1/25/2020 14:23,7,1.573623077,2887
,C,12143,Big,1/25/2020 14:23,3,4.71645603,2888
,D,11808,Big,1/25/2020 14:46,2505,4.530965307,2889
,D,11808,Big,1/25/2020 14:46,14,3.551658161,2890
,D,11808,Big,1/25/2020 14:55,542,1.589493838,2891
,B,12730,Big,1/25/2020 15:04,9946,5.599464535,2892
,D,11808,Big,1/25/2020 15:36,2469,2.928012288,2893
,D,11808,Big,1/25/2020 19:01,12308,5.872400473,2894
,D,11808,Big,1/25/2020 19:01,8,6.38531286,2895
,D,11808,Big,1/25/2020 19:09,432,0.746960227,2896
,C,12143,Big,1/25/2020 19:09,17163,3.532997778,2897
,C,12143,Big,1/25/2020 19:25,955,12.531613,2898
,C,12143,Big,1/25/2020 19:25,10,10.14727355,2899
,C,12143,Big,1/25/2020 19:25,10,8.950529724,2900
,C,12143,Big,1/25/2020 19:25,11,6.987799151,2901
,B,12730,Big,1/25/2020 20:22,19091,10.60956231,2902
,D,11808,Big,1/25/2020 21:14,7525,2.754702209,2903
,D,11808,Big,1/25/2020 21:14,24,2.827760155,2904
,B,12730,Big,1/25/2020 21:59,5797,4.750306257,2905
,D,11808,Big,1/25/2020 22:42,5236,6.771218082,2906
,D,11808,Big,1/25/2020 22:42,7,8.328297609,2907
,D,11808,Big,1/25/2020 22:42,16,1.935118325,2908
,B,12730,Big,1/26/2020 0:32,9209,5.523198906,2909
,D,11808,Big,1/26/2020 1:11,8940,4.663326185,2910
,D,11808,Big,1/26/2020 1:12,40,2.243807673,2911
,B,12730,Big,1/26/2020 4:40,14865,1.049739345,2912
,B,12730,Big,1/26/2020 4:40,1,3.406573092,2913
,C,12143,Big,1/26/2020 5:29,36204,2.713454999,2914
,C,12143,Big,1/26/2020 5:30,54,4.646396465,2915
,C,12143,Big,1/26/2020 5:42,731,7.343255989,2916
,B,12730,Big,1/26/2020 6:16,5746,5.486514173,2917
,B,12730,Big,1/26/2020 6:18,126,6.245477656,2918
,B,12730,Big,1/26/2020 7:00,2520,10.60810151,2919
,B,12730,Big,1/26/2020 7:14,879,1.288384269,2920
,B,12730,Big,1/26/2020 7:14,3,3.08743322,2921
,C,12143,Big,1/26/2020 8:48,11141,4.629295311,2922
,C,12143,Big,1/26/2020 8:50,139,4.62267551,2923
,C,12143,Big,1/26/2020 9:13,1358,11.91127217,2924
,C,12143,Big,1/26/2020 9:13,9,8.42635989,2925
,C,12143,Big,1/26/2020 9:13,9,5.350644368,2926
,C,12143,Big,1/26/2020 9:13,2,2.29037505,2927
,B,12730,Big,1/26/2020 9:44,8995,-0.257033262,2928
,B,12730,Big,1/26/2020 9:44,4,8.96881152,2929
,B,12730,Big,1/26/2020 9:45,29,9.420081872,2930
,B,12730,Big,1/26/2020 14:31,17167,8.600804642,2931
,C,12143,Big,1/26/2020 14:42,19731,4.575785249,2932
,C,12143,Big,1/26/2020 14:52,609,5.710422466,2933
,C,12143,Big,1/26/2020 15:05,789,4.560890696,2934
,C,12143,Big,1/26/2020 15:05,4,9.480594101,2935
,C,12143,Big,1/26/2020 15:05,14,12.84749922,2936
,C,12143,Big,1/26/2020 15:06,10,8.284769692,2937
,C,12143,Big,1/26/2020 15:07,97,3.382811032,2938
,C,12143,Big,1/26/2020 18:25,11865,5.254749189,2939
,C,12143,Big,1/26/2020 18:51,1576,9.734915084,2940
,D,11807,Big,1/26/2020 19:13,30253,9.810434903,2941
,D,11807,Big,1/26/2020 19:13,16,8.609415789,2942
,B,12730,Big,1/26/2020 19:14,16999,4.783185686,2943
,C,12143,Big,1/26/2020 20:55,7456,4.855803933,2944
,B,12730,Big,1/26/2020 20:56,6076,4.766590212,2945
,C,12143,Big,1/26/2020 21:10,883,4.84803486,2946
,B,12730,Big,1/26/2020 23:40,9863,2.002020501,2947
,B,12730,Big,1/26/2020 23:40,2,0.500045417,2948
,D,11807,Big,1/27/2020 0:21,18454,3.125180149,2949
,D,11807,Big,1/27/2020 0:33,710,3.902337811,2950
,D,11807,Big,1/27/2020 0:34,39,2.728901202,2951
,D,11807,Big,1/27/2020 0:34,29,11.28145106,2952
,D,11807,Big,1/27/2020 0:35,34,8.532552539,2953
,D,11807,Big,1/27/2020 1:30,3350,2.323198232,2954
,D,11807,Big,1/27/2020 1:39,536,6.573407692,2955
,D,11807,Big,1/27/2020 1:40,47,2.316854256,2956
,D,11807,Big,1/27/2020 1:43,153,10.40536414,2957
,D,11807,Big,1/27/2020 1:43,7,6.534332475,2958
,D,11807,Big,1/27/2020 3:26,6220,10.73346833,2959
,B,12730,Big,1/27/2020 4:44,18227,4.492134,2960
,D,11807,Big,1/27/2020 6:04,9446,11.84144245,2961
,D,11807,Big,1/27/2020 6:04,12,3.42956338,2962
,D,11807,Big,1/27/2020 6:20,974,-1.142774056,2963
,D,11807,Big,1/27/2020 6:23,156,0.380970656,2964
,D,11807,Big,1/27/2020 6:23,3,5.328762247,2965
,D,11807,Big,1/27/2020 6:23,14,3.420874891,2966
,B,12730,Big,1/27/2020 6:32,6519,8.444503774,2967
,B,12730,Big,1/27/2020 6:51,1108,3.955495792,2968
,B,12730,Big,1/27/2020 6:51,4,1.233678966,2969
,D,11807,Big,1/27/2020 6:58,2105,8.725318561,2970
,D,11807,Big,1/27/2020 6:58,12,9.834120164,2971
,D,11807,Big,1/27/2020 6:59,9,8.673509421,2972
,D,11807,Big,1/27/2020 6:59,33,4.891661191,2973
,D,11807,Big,1/27/2020 7:09,579,2.255069442,2974
,B,12730,Big,1/27/2020 7:25,2055,7.132674375,2975
,B,12730,Big,1/27/2020 7:26,34,5.38520471,2976
,B,12730,Big,1/27/2020 8:59,5579,5.849392869,2977
,C,12143,Big,1/27/2020 9:45,45263,2.976234616,2978
,C,12143,Big,1/27/2020 9:45,18,4.830106232,2979
,C,12143,Big,1/27/2020 9:49,224,2.968511515,2980
,C,12143,Big,1/27/2020 10:14,1535,9.25763551,2981
,B,12730,Big,1/27/2020 11:47,10079,5.096497537,2982
,B,12730,Big,1/27/2020 14:44,10655,6.040825737,2983
,C,12143,Big,1/27/2020 15:47,19959,2.217557234,2984
,C,12143,Big,1/27/2020 16:02,933,9.958527543,2985
,D,11807,Big,1/27/2020 16:39,34233,10.8761721,2986
,D,11807,Big,1/27/2020 16:39,6,8.225099537,2987
,D,11807,Big,1/27/2020 16:41,62,8.575177787,2988
,C,12143,Big,1/27/2020 17:41,5923,4.415255064,2989
,C,12143,Big,1/27/2020 17:55,817,12.47394015,2990
,B,12730,Big,1/27/2020 18:40,14123,7.929895876,2991
,B,12730,Big,1/27/2020 18:52,752,5.25878489,2992
,C,12143,Big,1/27/2020 21:04,11362,1.098090396,2993
,C,12143,Big,1/27/2020 21:04,3,4.753610748,2994
,D,11807,Big,1/27/2020 21:17,16606,9.66439581,2995
,D,11807,Big,1/27/2020 21:17,6,0.742127879,2996
,D,11807,Big,1/27/2020 21:17,1,8.151270363,2997
,C,12143,Big,1/27/2020 21:18,850,11.66809668,2998
,B,12730,Big,1/27/2020 22:58,14769,4.998993378,2999
,D,11807,Big,1/28/2020 0:42,12283,9.973422096,3000
,D,11807,Big,1/28/2020 0:42,6,9.20476904,3001
,D,11807,Big,1/28/2020 0:43,51,8.443011612,3002
,D,11807,Big,1/28/2020 1:16,1968,3.297167351,3003
,D,11807,Big,1/28/2020 1:23,443,3.659152049,3004
,B,12730,Big,1/28/2020 1:54,10565,4.978720236,3005
,B,12730,Big,1/28/2020 5:02,11243,5.665141728,3006
,C,12143,Big,1/28/2020 5:11,28372,4.000036129,3007
,C,12143,Big,1/28/2020 5:12,38,2.542581374,3008
,C,12143,Big,1/28/2020 5:30,1069,7.614228693,3009
,B,12730,Big,1/28/2020 5:50,2870,5.873032159,3010
,B,12730,Big,1/28/2020 8:08,8301,9.80201305,3011
,B,12730,Big,1/28/2020 9:06,3496,5.333405846,3012
,D,11807,Big,1/28/2020 9:13,28177,11.67839415,3013
,C,12143,Big,1/28/2020 9:36,14762,5.78770973,3014
,C,12143,Big,1/28/2020 9:37,101,3.611342371,3015
,C,12143,Big,1/28/2020 9:41,203,-0.360927368,3016
,C,12143,Big,1/28/2020 9:41,3,3.967672655,3017
,C,12143,Big,1/28/2020 10:14,1981,0.360421689,3018
,C,12143,Big,1/28/2020 10:14,7,11.15027082,3019
,C,12143,Big,1/28/2020 10:14,11,5.737693452,3020
,C,12143,Big,1/28/2020 10:14,14,5.722982782,3021
,D,11807,Big,1/28/2020 11:01,6495,0.364191298,3022
,D,11807,Big,1/28/2020 11:01,3,3.639384586,3023
,D,11807,Big,1/28/2020 11:19,1064,5.450457346,3024
,D,11807,Big,1/28/2020 11:19,26,3.990428223,3025
,D,11807,Big,1/28/2020 11:59,2381,8.325648048,3026
,D,11807,Big,1/28/2020 11:59,7,7.580440123,3027
,D,11807,Big,1/28/2020 12:00,35,6.841024524,3028
,D,11807,Big,1/28/2020 12:00,36,7.183149817,3029
,D,11807,Big,1/28/2020 12:01,13,4.659186635,3030
,D,11807,Big,1/28/2020 12:06,323,2.863330225,3031
,C,12143,Big,1/28/2020 15:02,17290,3.214006095,3032
,C,12143,Big,1/28/2020 15:26,1425,7.128904222,3033
,B,12730,Big,1/28/2020 18:18,33131,5.078763067,3034
,C,12143,Big,1/28/2020 19:00,12856,4.268516131,3035
,D,11807,Big,1/28/2020 19:05,25122,9.642018285,3036
,D,11807,Big,1/28/2020 19:05,6,9.963732524,3037
,C,12143,Big,1/28/2020 19:17,1016,10.99636044,3038
,C,12143,Big,1/28/2020 19:18,22,1.769469146,3039
,D,11807,Big,1/28/2020 21:17,7917,8.157532674,3040
,D,11807,Big,1/28/2020 21:18,56,8.133214097,3041
,D,11807,Big,1/28/2020 21:18,9,7.052592622,3042
,D,11807,Big,1/28/2020 21:18,39,6.331611331,3043
,D,11807,Big,1/28/2020 21:22,230,7.368054826,3044
,D,11807,Big,1/28/2020 21:22,9,3.151531719,3045
,D,11807,Big,1/28/2020 21:23,34,7.688068144,3046
,B,12730,Big,1/28/2020 22:07,13735,7.11867382,3047
,B,12730,Big,1/28/2020 22:08,11,7.301969849,3048
,D,11807,Big,1/28/2020 23:24,7234,9.057212909,3049
,D,11807,Big,1/28/2020 23:24,6,8.332921718,3050
,D,11807,Big,1/28/2020 23:24,8,7.615250328,3051
,D,11807,Big,1/29/2020 0:28,3857,3.108916747,3052
,D,11807,Big,1/29/2020 0:38,592,0.34520534,3053
,D,11807,Big,1/29/2020 1:06,1674,8.604849533,3054
,D,11807,Big,1/29/2020 2:08,3713,9.260965963,3055
,B,12730,Big,1/29/2020 3:08,18005,4.08667116,3056
,C,12143,Big,1/29/2020 3:12,28477,4.595241192,3057
,C,12143,Big,1/29/2020 3:16,222,3.176769712,3058
,C,12143,Big,1/29/2020 3:36,1204,6.694285592,3059
,B,12730,Big,1/29/2020 5:45,9469,6.327438804,3060
,B,12730,Big,1/29/2020 5:47,93,4.721927104,3061
,D,11807,Big,1/29/2020 6:06,14303,9.909635117,3062
,D,11807,Big,1/29/2020 6:06,9,-0.341067964,3063
,D,11807,Big,1/29/2020 6:06,2,8.172943182,3064
,D,11807,Big,1/29/2020 6:06,14,2.718430126,3065
,D,11807,Big,1/29/2020 6:26,1186,-0.339642868,3066
,D,11807,Big,1/29/2020 6:27,25,5.758298666,3067
,D,11807,Big,1/29/2020 7:02,2144,8.106745168,3068
,D,11807,Big,1/29/2020 7:03,35,9.760321818,3069
,D,11807,Big,1/29/2020 7:03,8,6.3737309,3070
,D,11807,Big,1/29/2020 7:08,305,1.674539355,3071
,C,12143,Big,1/29/2020 9:16,20419,4.922012224,3072
,C,12143,Big,1/29/2020 9:24,435,4.913001938,3073
,C,12143,Big,1/29/2020 9:24,19,0.350583929,3074
,C,12143,Big,1/29/2020 9:26,89,4.203421417,3075
,C,12143,Big,1/29/2020 9:58,1937,10.13093876,3076
,C,12143,Big,1/29/2020 10:05,438,2.787938041,3077
,C,12143,Big,1/29/2020 12:36,9073,1.39286572,3078
,D,11807,Big,1/29/2020 13:51,24196,9.356181856,3079
,D,11807,Big,1/29/2020 13:52,7,9.320140715,3080
,D,11807,Big,1/29/2020 13:52,8,9.615007981,3081
,C,12143,Big,1/29/2020 14:09,5550,3.478946342,3082
,C,12143,Big,1/29/2020 14:31,1322,16.63495103,3083
,C,12143,Big,1/29/2020 14:31,14,13.78155051,3084
,C,12143,Big,1/29/2020 14:31,10,6.177700947,3085
,C,12143,Big,1/29/2020 15:41,4160,2.055923748,3086
,B,12730,Big,1/29/2020 16:22,38078,4.701653962,3087
,B,12730,Big,1/29/2020 16:39,1031,8.677857186,3088
,C,12143,Big,1/29/2020 17:33,6727,1.712005592,3089
,C,12143,Big,1/29/2020 17:33,3,3.420563371,3090
,C,12143,Big,1/29/2020 17:43,606,1.708557779,3091
,C,12143,Big,1/29/2020 17:48,332,13.62708847,3092
,C,12143,Big,1/29/2020 17:49,7,0.339734809,3093
,C,12143,Big,1/29/2020 17:49,5,6.77125106,3094
,C,12143,Big,1/29/2020 17:49,41,-0.33812583,3095
,C,12143,Big,1/29/2020 17:49,2,5.741887075,3096
,C,12143,Big,1/29/2020 17:49,2,0.67464268,3097
,C,12143,Big,1/29/2020 17:51,102,4.043994532,3098
,D,11807,Big,1/29/2020 18:12,15645,11.2235332,3099
,D,11807,Big,1/29/2020 18:13,6,7.562256221,3100
,B,12730,Big,1/29/2020 18:29,6583,6.627694935,3101
,B,12730,Big,1/29/2020 18:29,15,5.491474158,3102
,C,12143,Big,1/29/2020 19:15,5020,2.692318687,3103
,C,12143,Big,1/29/2020 19:30,930,15.75795497,3104
,C,12143,Big,1/29/2020 19:30,11,11.00341453,3105
,C,12143,Big,1/29/2020 19:31,9,6.644371532,3106
,C,12143,Big,1/29/2020 20:09,2283,2.321185791,3107
,B,12730,Big,1/29/2020 20:50,8488,6.334114853,3108
,D,11807,Big,1/29/2020 22:37,15874,11.13444171,3109
,D,11807,Big,1/29/2020 22:37,10,9.780375382,3110
,D,11807,Big,1/29/2020 22:39,84,2.601112534,3111
,D,11807,Big,1/29/2020 23:48,4134,2.5981704,3112
,D,11807,Big,1/29/2020 23:53,339,2.91942493,3113
,D,11807,Big,1/29/2020 23:54,38,8.73593296,3114
,D,11807,Big,1/29/2020 23:54,32,7.737139586,3115
,B,12730,Big,1/30/2020 1:13,15759,5.212788628,3116
,D,11807,Big,1/30/2020 2:00,7512,8.993196076,3117
,B,12730,Big,1/30/2020 5:03,13817,5.401831013,3118
,B,12730,Big,1/30/2020 6:42,5904,0.430905268,3119
,C,12143,Big,1/30/2020 8:10,43308,3.973934966,3120
,C,12143,Big,1/30/2020 8:11,29,4.297625951,3121
,C,12143,Big,1/30/2020 8:12,61,0.990656535,3122
,C,12143,Big,1/30/2020 8:39,1610,8.568358959,3123
,D,11807,Big,1/30/2020 10:18,29928,-0.320564968,3124
,D,11807,Big,1/30/2020 10:18,2,10.87341926,3125
,D,11807,Big,1/30/2020 10:19,10,8.279110412,3126
,D,11807,Big,1/30/2020 10:19,19,3.81064653,3127
,C,12143,Big,1/30/2020 10:21,6127,5.585586207,3128
,C,12143,Big,1/30/2020 10:24,161,2.623914072,3129
,D,11807,Big,1/30/2020 10:40,1279,-0.317301038,3130
,D,11807,Big,1/30/2020 10:42,98,5.071300105,3131
,D,11807,Big,1/30/2020 10:42,19,5.37536154,3132
,C,12143,Big,1/30/2020 10:45,1260,12.42341332,3133
,C,12143,Big,1/30/2020 10:45,10,8.786822684,3134
,C,12143,Big,1/30/2020 10:45,8,0.6495426,3135
,C,12143,Big,1/30/2020 10:45,10,5.837608647,3136
,D,11807,Big,1/30/2020 11:05,1388,1.894014438,3137
,D,11807,Big,1/30/2020 11:38,1978,0.315508175,3138
,D,11807,Big,1/30/2020 11:38,2,9.129739758,3139
,D,11807,Big,1/30/2020 11:38,6,7.839434989,3140
,D,11807,Big,1/30/2020 11:39,9,9.057749417,3141
,D,11807,Big,1/30/2020 11:39,41,8.398323085,3142
,D,11807,Big,1/30/2020 11:51,730,2.481956107,3143
,C,12143,Big,1/30/2020 13:59,11612,4.530064812,3144
,C,12143,Big,1/30/2020 14:22,1415,7.744862688,3145
,C,12143,Big,1/30/2020 16:49,8796,3.862501642,3146
,C,12143,Big,1/30/2020 16:54,302,3.213694575,3147
,C,12143,Big,1/30/2020 17:02,501,8.014124194,3148
,C,12143,Big,1/30/2020 17:05,199,3.517112418,3149
,B,12730,Big,1/30/2020 18:21,41961,5.370800694,3150
,B,12730,Big,1/30/2020 19:30,4122,6.619890168,3151
,D,11807,Big,1/30/2020 19:51,28778,2.788683851,3152
,D,11807,Big,1/30/2020 19:53,141,10.5014232,3153
,D,11807,Big,1/30/2020 19:54,5,-0.308106869,3154
,D,11807,Big,1/30/2020 19:54,2,9.529936502,3155
,D,11807,Big,1/30/2020 19:54,7,10.0962259,3156
,D,11807,Big,1/30/2020 20:03,567,1.830298849,3157
,C,12143,Big,1/30/2020 20:06,10855,3.830505935,3158
,C,12143,Big,1/30/2020 20:07,48,3.187031486,3159
,C,12143,Big,1/30/2020 20:23,932,-0.31849628,3160
,C,12143,Big,1/30/2020 20:23,5,5.408184722,3161
,B,12730,Big,1/30/2020 20:33,3788,0.212809311,3162
,B,12730,Big,1/30/2020 20:33,3,1.484194644,3163
,B,12730,Big,1/30/2020 20:53,1214,3.172831905,3164
,D,11807,Big,1/30/2020 23:23,11978,1.828643898,3165
,B,12730,Big,1/31/2020 0:17,12264,5.055016694,3166
,D,11807,Big,1/31/2020 1:05,6129,10.93710943,3167
,C,12143,Big,1/31/2020 4:06,27821,0.317714775,3168
,C,12143,Big,1/31/2020 4:06,2,0.317668805,3169
,C,12143,Big,1/31/2020 4:22,956,5.710177469,3170
,C,12143,Big,1/31/2020 4:38,957,3.165884898,3171
,C,12143,Big,1/31/2020 4:42,244,3.161287814,3172
,B,12730,Big,1/31/2020 4:47,16198,4.819543757,3173
,B,12730,Big,1/31/2020 6:00,4357,5.626694961,3174
,D,11807,Big,1/31/2020 9:36,30652,3.632463541,3175
,D,11807,Big,1/31/2020 9:36,33,3.625843739,3176
,D,11807,Big,1/31/2020 9:42,326,7.833285172,3177
,D,11807,Big,1/31/2020 9:42,7,7.802208882,3178
,D,11807,Big,1/31/2020 9:43,49,5.383324772,3179
,D,11807,Big,1/31/2020 9:43,14,4.176732909,3180
,D,11807,Big,1/31/2020 9:43,13,3.275397723,3181
,D,11807,Big,1/31/2020 10:00,1039,-1.190410126,3182
,D,11807,Big,1/31/2020 10:03,137,4.757227302,3183
,D,11807,Big,1/31/2020 10:03,19,4.449212375,3184
,C,12143,Big,1/31/2020 10:22,20400,0.315784,3185
,C,12143,Big,1/31/2020 10:22,2,5.046291966,3186
,C,12143,Big,1/31/2020 10:23,12,0.315002496,3187
,C,12143,Big,1/31/2020 10:23,22,4.090849097,3188
,C,12143,Big,1/31/2020 10:30,431,3.455419546,3189
,D,11807,Big,1/31/2020 10:37,2042,-0.889015,3190
,D,11807,Big,1/31/2020 10:37,2,2.665803786,3191
,C,12143,Big,1/31/2020 10:54,1420,12.83028612,3192
,C,12143,Big,1/31/2020 10:54,9,10.27068526,3193
,C,12143,Big,1/31/2020 10:54,8,3.722382511,3194
,C,12143,Big,1/31/2020 10:54,4,4.025110791,3195
,D,11807,Big,1/31/2020 10:58,1255,6.795692406,3196
,D,11807,Big,1/31/2020 10:58,7,8.533819713,3197
,D,11807,Big,1/31/2020 10:58,12,7.325710813,3198
,D,11807,Big,1/31/2020 10:59,45,6.131393165,3199
,D,11807,Big,1/31/2020 11:00,33,7.272844343,3200
,D,11807,Big,1/31/2020 11:00,11,4.639541943,3201
,D,11807,Big,1/31/2020 11:00,37,5.782877925,3202
,D,11807,Big,1/31/2020 11:05,303,2.596295871,3203
,C,12143,Big,1/31/2020 14:49,14093,4.017341719,3204
,C,12143,Big,1/31/2020 14:52,188,3.701419806,3205
,C,12143,Big,1/31/2020 14:59,413,2.463935537,3206
,C,12143,Big,1/31/2020 15:15,964,10.13263481,3207
,C,12143,Big,1/31/2020 15:15,11,10.38732356,3208
,C,12143,Big,1/31/2020 15:16,12,6.996584992,3209
,B,12730,Big,1/31/2020 16:00,36006,3.525540769,3210
,C,12143,Big,1/31/2020 16:23,4059,1.214314964,3211
,D,11807,Big,1/31/2020 18:07,25320,2.304692535,3212
,C,12143,Big,1/31/2020 19:03,9589,6.060541819,3213
,B,12730,Big,1/31/2020 19:03,10981,5.572081599,3214
,C,12143,Big,1/31/2020 19:24,1268,13.56898674,3215
,C,12143,Big,1/31/2020 19:24,12,10.48929717,3216
,C,12143,Big,1/31/2020 19:25,8,-0.2989127,3217
,C,12143,Big,1/31/2020 19:25,5,2.980622399,3218
,C,12143,Big,1/31/2020 20:28,3781,3.867936477,3219
,C,12143,Big,1/31/2020 20:55,1651,13.03382987,3220
,C,12143,Big,1/31/2020 20:55,11,10.59784461,3221
,C,12143,Big,1/31/2020 20:55,11,6.154562471,3222
,C,12143,Big,1/31/2020 20:56,17,0.292568724,3223
,D,11807,Big,1/31/2020 21:49,13316,4.026132426,3224
,D,11807,Big,1/31/2020 21:50,33,2.870292374,3225
,D,11807,Big,1/31/2020 22:20,1807,7.155618692,3226
,D,11807,Big,1/31/2020 22:21,74,4.564517526,3227
,D,11807,Big,1/31/2020 22:21,10,3.415665043,3228
